Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1994,1994,1994,4,0,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,4250,,,,4250,,77725,,,0
H0,1994,1994,1994,4,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,198539136,,,,198539136,,101601088,,,0
H0,1994,1994,1994,4,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,23606188,,,,23606188,,23690174,,,0
H0,1994,1994,1994,4,0,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,349215049,,,,349215049,,189975893,,,0
H0,1994,1994,1994,4,0,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,20514,,,,20514,,197057,,,0
H0,1994,1994,1994,4,0,1,Import,400,Jordan,JOR,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,173487312,,,,173487312,,82240528,,,0
H0,1994,1994,1994,4,0,2,Export,400,Jordan,JOR,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,173529,,,,173529,,146143,,,0
H0,1994,1994,1994,4,0,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,200573456,,,,200573456,,98089568,,,0
H0,1994,1994,1994,4,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,38995,,,,38995,,34733,,,0
H0,1994,1994,1994,4,0,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,82796,,,,82796,,43431,,,0
H0,1994,1994,1994,4,0,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,30124,,,,30124,,30328,,,0
H0,1994,1994,1994,4,0,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,9125,,,,9125,,5450,,,0
H0,1994,1994,1994,4,0,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,7284111,,,,7284111,,4569096,,,0
H0,1994,1994,1994,4,0,2,Export,450,Madagascar,MDG,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,36480,,,,36480,,13234,,,0
H0,1994,1994,1994,4,0,1,Import,454,Malawi,MWI,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,25581,,,,25581,,26772,,,0
H0,1994,1994,1994,4,0,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,218653459,,,,218653459,,97505299,,,0
H0,1994,1994,1994,4,0,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,5665841553,,,,5665841553,,2844429269,,,0
H0,1994,1994,1994,4,0,1,Import,470,Malta,MLT,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,134872,,,,134872,,142192,,,0
H0,1994,1994,1994,4,0,1,Import,474,Martinique,MTQ,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,91156,,,,91156,,92276,,,0
H0,1994,1994,1994,4,0,1,Import,480,Mauritius,MUS,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,1927229,,,,1927229,,962901,,,0
H0,1994,1994,1994,4,0,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,155144912,,,,155144912,,73337000,,,0
H0,1994,1994,1994,4,0,2,Export,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,21000,,,,21000,,10300,,,0
H0,1994,1994,1994,4,0,1,Import,504,Morocco,MAR,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,6488717,,,,6488717,,3145293,,,0
H0,1994,1994,1994,4,0,1,Import,508,Mozambique,MOZ,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",1,No Quantity,0,,,,0,,1595000,,,0
H0,1994,1994,1994,4,0,1,Import,512,Oman,OMN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,25341798,,,,25341798,,14533718,,,0
H0,1994,1994,1994,4,0,2,Export,512,Oman,OMN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,55601,,,,55601,,76983,,,0
H0,1994,1994,1994,4,0,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",1,No Quantity,0,,,,0,,4975697,,,0
H0,1994,1994,1994,4,0,2,Export,524,Nepal,NPL,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",1,No Quantity,0,,,,0,,20,,,0
H0,1994,1994,1994,4,0,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,467540192,,,,467540192,,208183424,,,0
H0,1994,1994,1994,4,0,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,149640960,,,,149640960,,100397456,,,0
H0,1994,1994,1994,4,0,1,Import,548,Vanuatu,VUT,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,21757,,,,21757,,16165,,,0
H0,1994,1994,1994,4,0,1,Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",7,Volume in litres,10348863,,,,0,,5223087,,,0
H0,1994,1994,1994,4,0,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",7,Volume in litres,7687,,,,0,,7147,,,0
H0,1994,1994,1994,4,0,1,Import,558,Nicaragua,NIC,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,14798246,,,,14798246,,7451195,,,0
H0,1994,1994,1994,4,0,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,12560812,,,,12560812,,8163157,,,0
H0,1994,1994,1994,4,0,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,80901,,,,80901,,68312,,,0
H0,1994,1994,1994,4,0,2,Export,600,Paraguay,PRY,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,575000,,,,575000,,390875,,,0
H0,1994,1994,1994,4,0,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,1753,,,,1753,,5604,,,0
H0,1994,1994,1994,4,0,2,Export,604,Peru,PER,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,7992761,,,,7992761,,3513518,,,0
H0,1994,1994,1994,4,0,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,37677000,,,,37677000,,20321000,,,0
H0,1994,1994,1994,4,0,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,98000,,,,98000,,62000,,,0
H0,1994,1994,1994,4,0,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,39922600,,,,39922600,,18860632,,,0
H0,1994,1994,1994,4,0,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,3876,,,,3876,,8927,,,0
H0,1994,1994,1994,4,0,1,Import,638,Réunion,REU,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,86104,,,,86104,,83670,,,0
H0,1994,1994,1994,4,0,2,Export,638,Réunion,REU,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,273,,,,273,,1117,,,0
H0,1994,1994,1994,4,0,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,742000,,,,742000,,357000,,,0
H0,1994,1994,1994,4,0,1,Import,659,Saint Kitts and Nevis,KNA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,9312,,,,9312,,9173,,,0
H0,1994,1994,1994,4,0,1,Import,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,1041173,,,,1041173,,612219,,,0
H0,1994,1994,1994,4,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,75723848,,,,75723848,,60034576,,,0
H0,1994,1994,1994,4,0,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,1468895,,,,1468895,,1288315,,,0
H0,1994,1994,1994,4,0,3,Re-Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,29431,,,,29431,,23209,,,0
H0,1994,1994,1994,4,0,1,Import,690,Seychelles,SYC,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,917033,,,,917033,,1214349,,,0
H0,1994,1994,1994,4,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,287497632,,,,287497632,,155005440,,,0
H0,1994,1994,1994,4,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,116581328,,,,116581328,,71027440,,,0
H0,1994,1994,1994,4,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,47143160,,,,47143160,,31017516,,,0
H0,1994,1994,1994,4,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,1216064,,,,1216064,,754375,,,0
H0,1994,1994,1994,4,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,8062,,,,8062,,4760,,,0
H0,1994,1994,1994,4,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,208178,,,,208178,,274842,,,0
H0,1994,1994,1994,4,0,1,Import,711,So. African Customs Union,ZAF,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,103032288,,,,103032288,,42239648,,,0
H0,1994,1994,1994,4,0,2,Export,711,So. African Customs Union,ZAF,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,3082713,,,,3082713,,1839359,,,0
H0,1994,1994,1994,4,0,3,Re-Export,711,So. African Customs Union,ZAF,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,2493690,,,,2493690,,1355225,,,0
H0,1994,1994,1994,4,0,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,103353048,,,,103353048,,47240508,,,0
H0,1994,1994,1994,4,0,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,2848396,,,,2848396,,2340046,,,0
H0,1994,1994,1994,4,0,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,54097000,,,,54097000,,29827306,,,0
H0,1994,1994,1994,4,0,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,6474000,,,,6474000,,5184389,,,0
H0,1994,1994,1994,4,0,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,6701594,,,,6701594,,4677897,,,0
H0,1994,1994,1994,4,0,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,40,,,,40,,40,,,0
H0,1994,1994,1994,4,0,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,9386477,,,,9386477,,4800833,,,0
H0,1994,1994,1994,4,0,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,1207505,,,,1207505,,148893,,,0
H0,1994,1994,1994,4,0,2,Export,768,Togo,TGO,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,34773,,,,34773,,15922,,,0
H0,1994,1994,1994,4,0,1,Import,780,Trinidad and Tobago,TTO,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,67472,,,,67472,,63513,,,0
H0,1994,1994,1994,4,0,2,Export,780,Trinidad and Tobago,TTO,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,2875,,,,2875,,2603,,,0
H0,1994,1994,1994,4,0,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,5629796,,,,5629796,,3179237,,,0
H0,1994,1994,1994,4,0,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,201238478,,,,201238478,,96823636,,,0
H0,1994,1994,1994,4,0,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,20679,,,,20679,,18808,,,0
H0,1994,1994,1994,4,0,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,29440836,,,,29440836,,17794020,,,0
H0,1994,1994,1994,4,0,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,81238,,,,81238,,8703,,,0
H0,1994,1994,1994,4,0,1,Import,818,Egypt,EGY,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,149204016,,,,149204016,,68417712,,,0
H0,1994,1994,1994,4,0,2,Export,818,Egypt,EGY,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,119463,,,,119463,,90215,,,0
H0,1994,1994,1994,4,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,465321600,,,,465321600,,219868000,,,0
H0,1994,1994,1994,4,0,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,15269323,,,,15269323,,13821143,,,0
H0,1994,1994,1994,4,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,171817656,,,,171817656,,75517201,,,0
H0,1994,1994,1994,4,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,3245422,,,,3245422,,2805856,,,0
H0,1994,1994,1994,4,0,3,Re-Export,842,USA,USA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,356229,,,,356229,,221791,,,0
H0,1994,1994,1994,4,0,1,Import,858,Uruguay,URY,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,2812,,,,2812,,5599,,,0
H0,1994,1994,1994,4,0,1,Import,862,Venezuela,VEN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,11127271,,,,11127271,,5149653,,,0
H0,1994,1994,1994,4,0,2,Export,862,Venezuela,VEN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,148,,,,148,,137,,,0
