Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,1996,1996,1996,4,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,5500,,,,5500,,5356,,,0
H1,1996,1996,1996,4,0,3,Re-Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,5500,,,,5500,,5356,,,0
H1,1996,1996,1996,4,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,22193644,,,,22193644,,13952050,,,0
H1,1996,1996,1996,4,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,415499,,,,415499,,411106,,,0
H1,1996,1996,1996,4,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,78257112,,,,78257112,,47871872,,,0
H1,1996,1996,1996,4,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,11922633,,,,11922633,,12268525,,,0
H1,1996,1996,1996,4,0,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,1099749,,,,1099749,,696428,,,0
H1,1996,1996,1996,4,0,2,Export,218,Ecuador,ECU,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,22120138,,,,22120138,,11182399,,,0
H1,1996,1996,1996,4,0,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,308130,,,,308130,,274632,,,0
H1,1996,1996,1996,4,0,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,120621,,,,120621,,151570,,,0
H1,1996,1996,1996,4,0,1,Import,234,Faeroe Isds,FRO,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,9812,,,,9812,,17813,,,0
H1,1996,1996,1996,4,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,15109058,,,,15109058,,10726705,,,0
H1,1996,1996,1996,4,0,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,9254,,,,9254,,11532,,,0
H1,1996,1996,1996,4,0,1,Import,251,France,FRA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,81417408,,,,81417408,,65358984,,,0
H1,1996,1996,1996,4,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,3294897,,,,3294897,,2965356,,,0
H1,1996,1996,1996,4,0,1,Import,258,French Polynesia,PYF,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,1342,,,,1342,,3437,,,0
H1,1996,1996,1996,4,0,1,Import,270,Gambia,GMB,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,204127,,,,204127,,99662,,,0
H1,1996,1996,1996,4,0,2,Export,270,Gambia,GMB,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,238,,,,238,,3625,,,0
H1,1996,1996,1996,4,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,410760640,,,,410760640,,248241264,,,0
H1,1996,1996,1996,4,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,48377672,,,,48377672,,36189060,,,0
H1,1996,1996,1996,4,0,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,29878562,,,,29878562,,18763484,,,0
H1,1996,1996,1996,4,0,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,83038,,,,83038,,393276,,,0
H1,1996,1996,1996,4,0,1,Import,304,Greenland,GRL,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,296,,,,296,,549,,,0
H1,1996,1996,1996,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,309728290,,,,309728290,,182928512,,,0
H1,1996,1996,1996,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,303310553,,,,303310553,,178880443,,,0
H1,1996,1996,1996,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,302304303,,,,302304303,,178507172,,,0
H1,1996,1996,1996,4,0,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,16743008,,,,16743008,,11655000,,,0
H1,1996,1996,1996,4,0,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,7500,,,,7500,,9000,,,0
H1,1996,1996,1996,4,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,107552728,,,,107552728,,61172664,,,0
H1,1996,1996,1996,4,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,1671956480,,,,1671956480,,825414912,,,0
H1,1996,1996,1996,4,0,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,11507247,,,,11507247,,9466479,,,0
H1,1996,1996,1996,4,0,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,21988,,,,21988,,21994,,,0
H1,1996,1996,1996,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",1,No Quantity,0,,,,0,,6166000,,,0
H1,1996,1996,1996,4,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,225197344,,,,225197344,,141055536,,,0
H1,1996,1996,1996,4,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,26704264,,,,26704264,,31816752,,,0
H1,1996,1996,1996,4,0,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,360819174,,,,360819174,,218809840,,,0
H1,1996,1996,1996,4,0,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,159921,,,,159921,,282755,,,0
H1,1996,1996,1996,4,0,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,185208128,,,,185208128,,103406576,,,0
H1,1996,1996,1996,4,0,1,Import,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,1560000,,,,1560000,,376832,,,0
H1,1996,1996,1996,4,0,2,Export,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,1482812,,,,1482812,,316589,,,0
H1,1996,1996,1996,4,0,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,11850471,,,,11850471,,6295233,,,0
H1,1996,1996,1996,4,0,2,Export,450,Madagascar,MDG,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,18878,,,,18878,,18759,,,0
H1,1996,1996,1996,4,0,1,Import,470,Malta,MLT,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,313559,,,,313559,,297721,,,0
H1,1996,1996,1996,4,0,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,115681512,,,,115681512,,63043592,,,0
H1,1996,1996,1996,4,0,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,22218,,,,22218,,16356,,,0
H1,1996,1996,1996,4,0,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,477935584,,,,477935584,,278918688,,,0
H1,1996,1996,1996,4,0,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,298648608,,,,298648608,,215944848,,,0
H1,1996,1996,1996,4,0,1,Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",7,Volume in litres,9216306,,,,0,,5996442,,,0
H1,1996,1996,1996,4,0,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",7,Volume in litres,12749,,,,0,,15647,,,0
H1,1996,1996,1996,4,0,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,14274166,,,,14274166,,9895043,,,0
H1,1996,1996,1996,4,0,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,298767,,,,298767,,188920,,,0
H1,1996,1996,1996,4,0,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,36659028,,,,36659028,,22898000,,,0
H1,1996,1996,1996,4,0,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,33884528,,,,33884528,,19661720,,,0
H1,1996,1996,1996,4,0,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,247377,,,,247377,,997576,,,0
H1,1996,1996,1996,4,0,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,20732344,,,,20732344,,11077436,,,0
H1,1996,1996,1996,4,0,2,Export,686,Senegal,SEN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,727562,,,,727562,,588442,,,0
H1,1996,1996,1996,4,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,1113850374,,,,1113850374,,652320621,,,0
H1,1996,1996,1996,4,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,59199,,,,59199,,107199,,,0
H1,1996,1996,1996,4,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,404148,,,,404148,,461859,,,0
H1,1996,1996,1996,4,0,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,114828752,,,,114828752,,64539004,,,0
H1,1996,1996,1996,4,0,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,7448647,,,,7448647,,6299362,,,0
H1,1996,1996,1996,4,0,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,33108556,,,,33108556,,21791504,,,0
H1,1996,1996,1996,4,0,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,6718096,,,,6718096,,5892834,,,0
H1,1996,1996,1996,4,0,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,8276613,,,,8276613,,6490765,,,0
H1,1996,1996,1996,4,0,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,7106,,,,7106,,6657,,,0
H1,1996,1996,1996,4,0,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,174776304,,,,174776304,,101830840,,,0
H1,1996,1996,1996,4,0,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,56431,,,,56431,,54410,,,0
H1,1996,1996,1996,4,0,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,71549728,,,,71549728,,19917012,,,0
H1,1996,1996,1996,4,0,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,4679494,,,,4679494,,21708566,,,0
H1,1996,1996,1996,4,0,1,Import,807,North Macedonia,MKD,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,2625,,,,2625,,3627,,,0
H1,1996,1996,1996,4,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,504435840,,,,504435840,,300788800,,,0
H1,1996,1996,1996,4,0,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,26049006,,,,26049006,,21479308,,,0
H1,1996,1996,1996,4,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,125383053,,,,125383053,,66052321,,,0
H1,1996,1996,1996,4,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,8216967,,,,8216967,,6100647,,,0
H1,1996,1996,1996,4,0,3,Re-Export,842,USA,USA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,457479,,,,457479,,308431,,,0
H1,1996,1996,1996,4,0,1,Import,862,Venezuela,VEN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,10198830,,,,10198830,,5059682,,,0
H1,1996,1996,1996,4,0,2,Export,862,Venezuela,VEN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,540000,,,,540000,,286199,,,0
H1,1997,1997,1997,4,0,1,Import,8,Albania,ALB,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,1124315,,,,1124315,,819337,,,0
H1,1997,1997,1997,4,0,1,Import,12,Algeria,DZA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,14600757,,,,14600757,,8492879,,,0
H1,1997,1997,1997,4,0,1,Import,20,Andorra,AND,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,34265,,,,34265,,42577,,,0
H1,1997,1997,1997,4,0,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,24912,,,,24912,,31947,,,0
H1,1997,1997,1997,4,0,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",1,No Quantity,0,,,,0,,2,,,0
H1,1997,1997,1997,4,0,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,111014518,,,,111014518,,57240983,,,0
H1,1997,1997,1997,4,0,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,846290,,,,846290,,858336,,,0
H1,1997,1997,1997,4,0,3,Re-Export,36,Australia,AUS,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,14625,,,,14625,,15848,,,0
H1,1997,1997,1997,4,0,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,15900635,,,,15900635,,11836112,,,0
H1,1997,1997,1997,4,0,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,701841,,,,701841,,736639,,,0
H1,1997,1997,1997,4,0,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",7,Volume in litres,133807,,,,0,,90056,,,0
H1,1997,1997,1997,4,0,1,Import,58,Belgium-Luxembourg,BEL,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,196486736,,,,196486736,,121196200,,,0
H1,1997,1997,1997,4,0,2,Export,58,Belgium-Luxembourg,BEL,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,67515192,,,,67515192,,45528464,,,0
H1,1997,1997,1997,4,0,1,Import,76,Brazil,BRA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,33060198,,,,33060198,,18055146,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,30237088,,,,30237088,,15320410,,,0
H1,1997,1997,1997,4,0,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,933524,,,,933524,,778428,,,0
H1,1997,1997,1997,4,0,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,16000,,,,16000,,15420,,,0
H1,1997,1997,1997,4,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,7491934,,,,7491934,,3442998,,,0
H1,1997,1997,1997,4,0,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,166507,,,,166507,,186563,,,0
H1,1997,1997,1997,4,0,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,119754,,,,119754,,99800,,,0
H1,1997,1997,1997,4,0,1,Import,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,237000,,,,237000,,73487,,,0
H1,1997,1997,1997,4,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,50620,,,,50620,,39622,,,0
H1,1997,1997,1997,4,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,25,,,,25,,31,,,0
H1,1997,1997,1997,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,1156454827,,,,1156454827,,609212270,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,109023398,,,,109023398,,67320839,,,0
H1,1997,1997,1997,4,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,120895,,,,120895,,207062,,,0
H1,1997,1997,1997,4,0,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,60761800,,,,60761800,,31067824,,,0
H1,1997,1997,1997,4,0,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,285354,,,,285354,,355205,,,0
H1,1997,1997,1997,4,0,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,70838464,,,,70838464,,40594808,,,0
H1,1997,1997,1997,4,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,2598000,,,,2598000,,2218600,,,0
H1,1997,1997,1997,4,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,9000,,,,9000,,6566,,,0
H1,1997,1997,1997,4,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,1200685,,,,1200685,,718198,,,0
H1,1997,1997,1997,4,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,23450216,,,,23450216,,13692816,,,0
H1,1997,1997,1997,4,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,79106664,,,,79106664,,49585828,,,0
H1,1997,1997,1997,4,0,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,2094167,,,,2094167,,1093303,,,0
H1,1997,1997,1997,4,0,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,27775044,,,,27775044,,17094012,,,0
H1,1997,1997,1997,4,0,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,231982,,,,231982,,184396,,,0
H1,1997,1997,1997,4,0,1,Import,234,Faeroe Isds,FRO,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,11625,,,,11625,,18233,,,0
H1,1997,1997,1997,4,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,1511,"Palm oil and its fractions, not chemically modified",8,Weight in kilograms,13071901,,,,13071901,,9249517,,,0
