Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2002,2002,2002,2,0,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,497529931,,,0
H2,2002,2002,2002,2,0,2,Export,533,Aruba,ABW,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,170654,,,0
H2,2002,2002,2002,2,0,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,1159647090,,,0
H2,2002,2002,2002,2,0,2,Export,558,Nicaragua,NIC,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,18177462,,,0
H2,2002,2002,2002,2,0,2,Export,562,Niger,NER,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,41261,,,0
H2,2002,2002,2002,2,0,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,344399204,,,0
H2,2002,2002,2002,2,0,2,Export,583,FS Micronesia,FSM,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,10996,,,0
H2,2002,2002,2002,2,0,2,Export,598,Papua New Guinea,PNG,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,104979018,,,0
H2,2002,2002,2002,2,0,2,Export,604,Peru,PER,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,103054279,,,0
H2,2002,2002,2002,2,0,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,1271691000,,,0
H2,2002,2002,2002,2,0,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,384648434,,,0
H2,2002,2002,2002,2,0,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,619585024,,,0
H2,2002,2002,2002,2,0,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,2940767915,,,0
H2,2002,2002,2002,2,0,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,9734679,,,0
H2,2002,2002,2002,2,0,2,Export,690,Seychelles,SYC,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,4728,,,0
H2,2002,2002,2002,2,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,200688662,,,0
H2,2002,2002,2002,2,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,338246390,,,0
H2,2002,2002,2002,2,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,303003388,,,0
H2,2002,2002,2002,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,360620531,,,0
H2,2002,2002,2002,2,0,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,819263749,,,0
H2,2002,2002,2002,2,0,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,2994677008,,,0
H2,2002,2002,2002,2,0,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,459800287,,,0
H2,2002,2002,2002,2,0,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,672613534,,,0
H2,2002,2002,2002,2,0,2,Export,788,Tunisia,TUN,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,14602191,,,0
H2,2002,2002,2002,2,0,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,116996710,,,0
H2,2002,2002,2002,2,0,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,628433,,,0
H2,2002,2002,2002,2,0,2,Export,807,North Macedonia,MKD,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,3779509,,,0
H2,2002,2002,2002,2,0,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,514749190,,,0
H2,2002,2002,2002,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,5100131436,,,0
H2,2002,2002,2002,2,0,2,Export,858,Uruguay,URY,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,51904366,,,0
H2,2002,2002,2002,2,0,2,Export,894,Zambia,ZMB,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,0,,,,0,,4725580,,,4
H2,2003,2003,2003,2,0,2,Export,8,Albania,ALB,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,8765945,,,0
H2,2003,2003,2003,2,0,2,Export,12,Algeria,DZA,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,53249,,,0
H2,2003,2003,2003,2,0,2,Export,20,Andorra,AND,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,1040203,,,0
H2,2003,2003,2003,2,0,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,195507674,,,0
H2,2003,2003,2003,2,0,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,743992821,,,0
H2,2003,2003,2003,2,0,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,3240365798,,,0
H2,2003,2003,2003,2,0,2,Export,44,Bahamas,BHS,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,390279,,,0
H2,2003,2003,2003,2,0,2,Export,48,Bahrain,BHR,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,436896,,,0
H2,2003,2003,2003,2,0,2,Export,50,Bangladesh,BGD,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,1143149,,,0
H2,2003,2003,2003,2,0,2,Export,51,Armenia,ARM,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,1676617,,,0
H2,2003,2003,2003,2,0,2,Export,56,Belgium,BEL,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,2180960801,,,0
H2,2003,2003,2003,2,0,2,Export,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,42606050,,,0
H2,2003,2003,2003,2,0,2,Export,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,126816414,,,0
H2,2003,2003,2003,2,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,2082457104,,,0
H2,2003,2003,2003,2,0,2,Export,90,Solomon Isds,SLB,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,33666376,,,0
H2,2003,2003,2003,2,0,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,142536470,,,0
H2,2003,2003,2003,2,0,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,298370400,,,0
H2,2003,2003,2003,2,0,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,12632196246,,,0
H2,2003,2003,2003,2,0,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,18875485,,,0
H2,2003,2003,2003,2,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,1236526742,,,0
H2,2003,2003,2003,2,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,3466124483,,,0
H2,2003,2003,2003,2,0,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,31294080,,,0
H2,2003,2003,2003,2,0,2,Export,175,Mayotte,MYT,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,7020,,,0
H2,2003,2003,2003,2,0,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,19963436,,,0
H2,2003,2003,2003,2,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,286460310,,,0
H2,2003,2003,2003,2,0,2,Export,192,Cuba,CUB,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,532097,,,0
H2,2003,2003,2003,2,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,844102,,,0
H2,2003,2003,2003,2,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,931152918,,,0
H2,2003,2003,2003,2,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,805131574,,,0
H2,2003,2003,2003,2,0,2,Export,218,Ecuador,ECU,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,84842382,,,0
H2,2003,2003,2003,2,0,2,Export,222,El Salvador,SLV,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,1500586,,,0
H2,2003,2003,2003,2,0,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,689929119,,,0
H2,2003,2003,2003,2,0,2,Export,234,Faeroe Isds,FRO,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,21763,,,0
H2,2003,2003,2003,2,0,2,Export,242,Fiji,FJI,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,17086856,,,0
H2,2003,2003,2003,2,0,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,2824301017,,,0
H2,2003,2003,2003,2,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,2260764680,,,0
H2,2003,2003,2003,2,0,2,Export,258,French Polynesia,PYF,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,50889,,,0
H2,2003,2003,2003,2,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,4932123000,,,0
H2,2003,2003,2003,2,0,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,52878444,,,0
H2,2003,2003,2003,2,0,2,Export,304,Greenland,GRL,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,1532,,,0
H2,2003,2003,2003,2,0,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,19649021,,,0
H2,2003,2003,2003,2,0,2,Export,340,Honduras,HND,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,59511920,,,0
H2,2003,2003,2003,2,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,874715732,,,0
H2,2003,2003,2003,2,0,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,472190000,,,0
H2,2003,2003,2003,2,0,2,Export,352,Iceland,ISL,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,272057,,,0
H2,2003,2003,2003,2,0,2,Export,364,Iran,IRN,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,9059610,,,0
H2,2003,2003,2003,2,0,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,324690804,,,0
H2,2003,2003,2003,2,0,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,12892000,,,0
H2,2003,2003,2003,2,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,1406030964,,,0
H2,2003,2003,2003,2,0,2,Export,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,258623678,,,0
H2,2003,2003,2003,2,0,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,82770090,,,0
H2,2003,2003,2003,2,0,2,Export,400,Jordan,JOR,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,14757317,,,0
H2,2003,2003,2003,2,0,2,Export,404,Kenya,KEN,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,10326729,,,0
H2,2003,2003,2003,2,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,80944417,,,0
H2,2003,2003,2003,2,0,2,Export,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,357731,,,0
H2,2003,2003,2003,2,0,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,17460255,,,0
H2,2003,2003,2003,2,0,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,1019584764,,,0
H2,2003,2003,2003,2,0,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,384711496,,,0
H2,2003,2003,2003,2,0,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,190812591,,,0
H2,2003,2003,2003,2,0,2,Export,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,1333386,,,0
H2,2003,2003,2003,2,0,2,Export,450,Madagascar,MDG,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,6122116,,,0
H2,2003,2003,2003,2,0,2,Export,454,Malawi,MWI,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,1979748,,,0
H2,2003,2003,2003,2,0,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,,,,,3135930391,,,0
