Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,1996,1996,1996,2,0,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,20024670,,,0
H1,1996,1996,1996,2,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,540782,,,0
H1,1996,1996,1996,2,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,699025920,,,0
H1,1996,1996,1996,2,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,800186176,,,0
H1,1996,1996,1996,2,0,2,Export,218,Ecuador,ECU,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,86183584,,,0
H1,1996,1996,1996,2,0,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,237551952,,,0
H1,1996,1996,1996,2,0,2,Export,234,Faeroe Isds,FRO,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,18514,,,0
H1,1996,1996,1996,2,0,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,2460368640,,,0
H1,1996,1996,1996,2,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,2050515712,,,0
H1,1996,1996,1996,2,0,2,Export,258,French Polynesia,PYF,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,33972,,,0
H1,1996,1996,1996,2,0,2,Export,270,Gambia,GMB,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,6521,,,0
H1,1996,1996,1996,2,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,2773108480,,,0
H1,1996,1996,1996,2,0,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,59391080,,,0
H1,1996,1996,1996,2,0,2,Export,332,Haiti,HTI,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,470533,,,0
H1,1996,1996,1996,2,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1026156887,,,0
H1,1996,1996,1996,2,0,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,285532992,,,0
H1,1996,1996,1996,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,5168775168,,,0
H1,1996,1996,1996,2,0,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,183669264,,,0
H1,1996,1996,1996,2,0,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,9855000,,,0
H1,1996,1996,1996,2,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1290189568,,,0
H1,1996,1996,1996,2,0,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,118315067,,,0
H1,1996,1996,1996,2,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,129121472,,,0
H1,1996,1996,1996,2,0,2,Export,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1561815,,,0
H1,1996,1996,1996,2,0,2,Export,450,Madagascar,MDG,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,4994197,,,0
H1,1996,1996,1996,2,0,2,Export,470,Malta,MLT,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,184474,,,0
H1,1996,1996,1996,2,0,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,498725632,,,0
H1,1996,1996,1996,2,0,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,715612480,,,0
H1,1996,1996,1996,2,0,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1053804349,,,0
H1,1996,1996,1996,2,0,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,425473248,,,0
H1,1996,1996,1996,2,0,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,879876992,,,0
H1,1996,1996,1996,2,0,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,390759808,,,0
H1,1996,1996,1996,2,0,2,Export,686,Senegal,SEN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,292234,,,0
H1,1996,1996,1996,2,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,41777667,,,0
H1,1996,1996,1996,2,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,327358048,,,0
H1,1996,1996,1996,2,0,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,571366080,,,0
H1,1996,1996,1996,2,0,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,3428896512,,,0
H1,1996,1996,1996,2,0,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,431992832,,,0
H1,1996,1996,1996,2,0,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,66899568,,,0
H1,1996,1996,1996,2,0,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,45703,,,0
H1,1996,1996,1996,2,0,2,Export,807,North Macedonia,MKD,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,10847333,,,0
H1,1996,1996,1996,2,0,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,398213472,,,0
H1,1996,1996,1996,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,7263561835,,,0
H1,1996,1996,1996,2,0,2,Export,862,Venezuela,VEN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,3524275,,,0
H1,1997,1997,1997,2,0,2,Export,8,Albania,ALB,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,4918651,,,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,63209,,,0
H1,1997,1997,1997,2,0,2,Export,20,Andorra,AND,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,263699,,,0
H1,1997,1997,1997,2,0,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,134457280,,,0
H1,1997,1997,1997,2,0,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,585543335,,,0
H1,1997,1997,1997,2,0,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,2055784320,,,0
H1,1997,1997,1997,2,0,2,Export,44,Bahamas,BHS,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,141628,,,0
H1,1997,1997,1997,2,0,2,Export,51,Armenia,ARM,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,78574,,,0
H1,1997,1997,1997,2,0,2,Export,58,Belgium-Luxembourg,BEL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1582776704,,,0
H1,1997,1997,1997,2,0,2,Export,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,87580200,,,0
H1,1997,1997,1997,2,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1217871104,,,0
H1,1997,1997,1997,2,0,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,82154336,,,0
H1,1997,1997,1997,2,0,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,12717668086,,,0
H1,1997,1997,1997,2,0,2,Export,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,23356,,,0
H1,1997,1997,1997,2,0,2,Export,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,6119402,,,0
H1,1997,1997,1997,2,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,891087424,,,0
H1,1997,1997,1997,2,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1618569269,,,0
H1,1997,1997,1997,2,0,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,8675800,,,0
H1,1997,1997,1997,2,0,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,42871808,,,0
H1,1997,1997,1997,2,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,288200832,,,0
H1,1997,1997,1997,2,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,306632,,,0
H1,1997,1997,1997,2,0,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,336851104,,,0
H1,1997,1997,1997,2,0,2,Export,234,Faeroe Isds,FRO,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,4690,,,0
H1,1997,1997,1997,2,0,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,2663065344,,,0
H1,1997,1997,1997,2,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1986733696,,,0
H1,1997,1997,1997,2,0,2,Export,258,French Polynesia,PYF,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,83697,,,0
H1,1997,1997,1997,2,0,2,Export,266,Gabon,GAB,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,371518820,,,0
H1,1997,1997,1997,2,0,2,Export,270,Gambia,GMB,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1711,,,0
H1,1997,1997,1997,2,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,2960666624,,,0
H1,1997,1997,1997,2,0,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,53258324,,,0
H1,1997,1997,1997,2,0,2,Export,304,Greenland,GRL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,410,,,0
H1,1997,1997,1997,2,0,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,17984078,,,0
H1,1997,1997,1997,2,0,2,Export,328,Guyana,GUY,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,38570000,,,0
H1,1997,1997,1997,2,0,2,Export,332,Haiti,HTI,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,838964,,,0
H1,1997,1997,1997,2,0,2,Export,340,Honduras,HND,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,64151380,,,0
H1,1997,1997,1997,2,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1237201628,,,0
H1,1997,1997,1997,2,0,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,311881984,,,0
H1,1997,1997,1997,2,0,2,Export,352,Iceland,ISL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,399906,,,0
H1,1997,1997,1997,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,4733642752,,,0
H1,1997,1997,1997,2,0,2,Export,364,Iran,IRN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,2133320,,,0
H1,1997,1997,1997,2,0,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,177543552,,,0
H1,1997,1997,1997,2,0,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,10611000,,,0
H1,1997,1997,1997,2,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1272979328,,,0
H1,1997,1997,1997,2,0,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,97431064,,,0
H1,1997,1997,1997,2,0,2,Export,404,Kenya,KEN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,15258970,,,0
H1,1997,1997,1997,2,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,114599176,,,0
H1,1997,1997,1997,2,0,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1257540,,,0
H1,1997,1997,1997,2,0,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,496285440,,,0
H1,1997,1997,1997,2,0,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,195910256,,,0
H1,1997,1997,1997,2,0,2,Export,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1100029,,,0
H1,1997,1997,1997,2,0,2,Export,450,Madagascar,MDG,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,6113290,,,0
H1,1997,1997,1997,2,0,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,4466730496,,,0
H1,1997,1997,1997,2,0,2,Export,470,Malta,MLT,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,462898,,,0
H1,1997,1997,1997,2,0,2,Export,480,Mauritius,MUS,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1744920,,,0
H1,1997,1997,1997,2,0,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,545269440,,,0
H1,1997,1997,1997,2,0,2,Export,496,Mongolia,MNG,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,21067394,,,0
H1,1997,1997,1997,2,0,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,644938496,,,0
H1,1997,1997,1997,2,0,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1024560896,,,0
H1,1997,1997,1997,2,0,2,Export,558,Nicaragua,NIC,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,20956468,,,0
H1,1997,1997,1997,2,0,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,409476576,,,0
H1,1997,1997,1997,2,0,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,958891072,,,0
H1,1997,1997,1997,2,0,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,410366528,,,0
H1,1997,1997,1997,2,0,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,330294016,,,0
H1,1997,1997,1997,2,0,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,2035664768,,,0
H1,1997,1997,1997,2,0,2,Export,686,Senegal,SEN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,211880,,,0
H1,1997,1997,1997,2,0,2,Export,690,Seychelles,SYC,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,9256,,,0
H1,1997,1997,1997,2,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,31973484,,,0
H1,1997,1997,1997,2,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,353134604,,,0
H1,1997,1997,1997,2,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,279934688,,,0
H1,1997,1997,1997,2,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,310823232,,,0
H1,1997,1997,1997,2,0,2,Export,711,So. African Customs Union,ZAF,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,242204288,,,0
H1,1997,1997,1997,2,0,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,628734208,,,0
H1,1997,1997,1997,2,0,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,3455292160,,,0
H1,1997,1997,1997,2,0,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,433710304,,,0
H1,1997,1997,1997,2,0,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,75538176,,,0
H1,1997,1997,1997,2,0,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,123669,,,0
H1,1997,1997,1997,2,0,2,Export,807,North Macedonia,MKD,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,9757264,,,0
H1,1997,1997,1997,2,0,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,461124032,,,0
H1,1997,1997,1997,2,0,2,Export,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,6496766,,,0
H1,1997,1997,1997,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,7174557865,,,0
H1,1997,1997,1997,2,0,2,Export,858,Uruguay,URY,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,43155032,,,0
H1,1997,1997,1997,2,0,2,Export,862,Venezuela,VEN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,6174515,,,0
H1,1997,1997,1997,2,0,2,Export,894,Zambia,ZMB,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,4924612,,,0
H1,1998,1998,1998,2,0,2,Export,8,Albania,ALB,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,5511885,,,0
H1,1998,1998,1998,2,0,2,Export,12,Algeria,DZA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,349401,,,0
H1,1998,1998,1998,2,0,2,Export,20,Andorra,AND,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,405396,,,0
H1,1998,1998,1998,2,0,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,108489440,,,0
H1,1998,1998,1998,2,0,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,503222592,,,0
H1,1998,1998,1998,2,0,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,2139801088,,,0
H1,1998,1998,1998,2,0,2,Export,44,Bahamas,BHS,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,163250,,,0
H1,1998,1998,1998,2,0,2,Export,58,Belgium-Luxembourg,BEL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1551159680,,,0
H1,1998,1998,1998,2,0,2,Export,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,67512872,,,0
H1,1998,1998,1998,2,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,1126874624,,,0
H1,1998,1998,1998,2,0,2,Export,84,Belize,BLZ,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,3365521,,,0
H1,1998,1998,1998,2,0,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,87952352,,,0
H1,1998,1998,1998,2,0,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,158809488,,,0
H1,1998,1998,1998,2,0,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,,,,,11929257984,,,0
