Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2002,2002,2002,4,0,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,2230797,,,,2230797,,1104500,,,0
H2,2002,2002,2002,4,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,6924409,,,,6924409,,3116290,,,0
H2,2002,2002,2002,4,0,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,336562,,,,336562,,150830,,,0
H2,2002,2002,2002,4,0,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,88112136,,,,88112136,,33585796,,,6
H2,2002,2002,2002,4,0,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,658882,,,,658882,,336892,,,0
H2,2002,2002,2002,4,0,3,Re-Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,18240,,,,18240,,9863,,,0
H2,2002,2002,2002,4,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,80650,,,,80650,,42134,,,6
H2,2002,2002,2002,4,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,155,,,,155,,79,,,6
H2,2002,2002,2002,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,2220616659,,,,2220616659,,848758988,,,0
H2,2002,2002,2002,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,10395179,,,,10395179,,3173432,,,0
H2,2002,2002,2002,4,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,4022694,,,,4022694,,1877262,,,0
H2,2002,2002,2002,4,0,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,85332534,,,,85332534,,29597827,,,0
H2,2002,2002,2002,4,0,1,Import,175,Mayotte,MYT,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,147,,,,147,,306,,,0
H2,2002,2002,2002,4,0,1,Import,184,Cook Isds,COK,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,1,No Quantity,,,,,,,4030,,,0
H2,2002,2002,2002,4,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,6118447,,,,6118447,,4064738,,,0
H2,2002,2002,2002,4,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,274459,,,,274459,,229350,,,0
H2,2002,2002,2002,4,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,1642868,,,,1642868,,724970,,,0
H2,2002,2002,2002,4,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,27512062,,,,27512062,,12504316,,,0
H2,2002,2002,2002,4,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,67182,,,,67182,,66624,,,0
H2,2002,2002,2002,4,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,122634481,,,,122634481,,53416288,,,0
H2,2002,2002,2002,4,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,10467621,,,,10467621,,6601119,,,0
H2,2002,2002,2002,4,0,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,450453,,,,450453,,620375,,,0
H2,2002,2002,2002,4,0,2,Export,218,Ecuador,ECU,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,31825658,,,,31825658,,14585889,,,0
H2,2002,2002,2002,4,0,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,58841405,,,,58841405,,31105145,,,0
H2,2002,2002,2002,4,0,2,Export,222,El Salvador,SLV,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,893026,,,,893026,,536249,,,0
H2,2002,2002,2002,4,0,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,325317,,,,325317,,303022,,,0
H2,2002,2002,2002,4,0,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,137100,,,,137100,,140273,,,0
H2,2002,2002,2002,4,0,1,Import,234,Faeroe Isds,FRO,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,97,,,,97,,217,,,0
H2,2002,2002,2002,4,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,12269342,,,,12269342,,7185344,,,0
H2,2002,2002,2002,4,0,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,69269,,,,69269,,57050,,,0
H2,2002,2002,2002,4,0,1,Import,251,France,FRA,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,268099500,,,,268099500,,122406528,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,2497200,,,,2497200,,1723899,,,0
H2,2002,2002,2002,4,0,4,Re-Import,251,France,FRA,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,3198100,,,,3198100,,1604230,,,0
H2,2002,2002,2002,4,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,682013800,,,,682013800,,262395000,,,0
H2,2002,2002,2002,4,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,105750000,,,,105750000,,57088000,,,0
H2,2002,2002,2002,4,0,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,41186133,,,,41186133,,15439584,,,0
H2,2002,2002,2002,4,0,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,1695112,,,,1695112,,883241,,,0
H2,2002,2002,2002,4,0,1,Import,304,Greenland,GRL,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,28561,,,,28561,,59728,,,0
H2,2002,2002,2002,4,0,1,Import,320,Guatemala,GTM,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,11458049,,,,11458049,,5374959,,,0
H2,2002,2002,2002,4,0,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,48801754,,,,48801754,,20430804,,,0
H2,2002,2002,2002,4,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,511167740,,,,511167740,,195177135,,,0
H2,2002,2002,2002,4,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,71236360,,,,71236360,,26894472,,,0
H2,2002,2002,2002,4,0,3,Re-Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,71236360,,,,71236360,,26894472,,,0
H2,2002,2002,2002,4,0,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,23816700,,,,23816700,,12122000,,,0
H2,2002,2002,2002,4,0,1,Import,352,Iceland,ISL,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,31888,,,,31888,,33403,,,6
H2,2002,2002,2002,4,0,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,25806293,,,,25806293,,14291919,,,0
H2,2002,2002,2002,4,0,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,115011,,,,115011,,98981,,,0
H2,2002,2002,2002,4,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,19003724,,,,19003724,,8401000,,,6
H2,2002,2002,2002,4,0,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,11780,,,,11780,,6000,,,6
H2,2002,2002,2002,4,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,308563103,,,,308563103,,132272509,,,0
H2,2002,2002,2002,4,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,38969608,,,,38969608,,27908244,,,0
H2,2002,2002,2002,4,0,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,415301859,,,,415301859,,170861891,,,0
H2,2002,2002,2002,4,0,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,1067037,,,,1067037,,994756,,,0
H2,2002,2002,2002,4,0,1,Import,400,Jordan,JOR,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,137957039,,,,137957039,,51037093,,,0
H2,2002,2002,2002,4,0,2,Export,400,Jordan,JOR,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,1022911,,,,1022911,,549399,,,0
H2,2002,2002,2002,4,0,3,Re-Export,400,Jordan,JOR,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,193650,,,,193650,,70522,,,0
H2,2002,2002,2002,4,0,1,Import,404,Kenya,KEN,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,341329293,,,,341329293,,149926579,,,0
H2,2002,2002,2002,4,0,2,Export,404,Kenya,KEN,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,9573036,,,,9573036,,6524234,,,0
H2,2002,2002,2002,4,0,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,215227993,,,,215227993,,79169254,,,0
H2,2002,2002,2002,4,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,31823,,,,31823,,152661,,,0
H2,2002,2002,2002,4,0,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,10336242,,,,10336242,,5439921,,,0
H2,2002,2002,2002,4,0,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,29503,,,,29503,,31475,,,0
H2,2002,2002,2002,4,0,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,1035911,,,,1035911,,596337,,,0
H2,2002,2002,2002,4,0,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,30573,,,,30573,,19175,,,0
H2,2002,2002,2002,4,0,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,4380163,,,,4380163,,2471056,,,0
H2,2002,2002,2002,4,0,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,38561,,,,38561,,41991,,,0
H2,2002,2002,2002,4,0,1,Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,521,,,,521,,1653,,,0
H2,2002,2002,2002,4,0,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,12,,,,12,,45,,,0
H2,2002,2002,2002,4,0,1,Import,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,7810,,,,7810,,11623,,,0
H2,2002,2002,2002,4,0,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,2727603,,,,2727603,,1311694,,,0
H2,2002,2002,2002,4,0,2,Export,450,Madagascar,MDG,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,233250,,,,233250,,112719,,,0
H2,2002,2002,2002,4,0,3,Re-Export,450,Madagascar,MDG,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,38400,,,,38400,,16461,,,0
H2,2002,2002,2002,4,0,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,662320482,,,,662320482,,165224331,,,0
H2,2002,2002,2002,4,0,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,9268136713,,,,9268136713,,3443140207,,,0
H2,2002,2002,2002,4,0,1,Import,470,Malta,MLT,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,547460,,,,547460,,301712,,,0
H2,2002,2002,2002,4,0,1,Import,480,Mauritius,MUS,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,3436348,,,,3436348,,1795256,,,6
H2,2002,2002,2002,4,0,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,186575490,,,,186575490,,74251043,,,0
H2,2002,2002,2002,4,0,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,32030,,,,32030,,24065,,,0
H2,2002,2002,2002,4,0,1,Import,504,Morocco,MAR,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,8081772,,,,8081772,,2910158,,,0
H2,2002,2002,2002,4,0,2,Export,504,Morocco,MAR,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,2887768,,,,2887768,,1789835,,,0
H2,2002,2002,2002,4,0,1,Import,508,Mozambique,MOZ,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,5796940,,,,5796940,,2559470,,,6
H2,2002,2002,2002,4,0,1,Import,512,Oman,OMN,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,22753202,,,,22753202,,10060906,,,0
H2,2002,2002,2002,4,0,2,Export,512,Oman,OMN,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,2464195,,,,2464195,,1333177,,,0
H2,2002,2002,2002,4,0,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,1055407851,,,,1055407851,,379276088,,,0
H2,2002,2002,2002,4,0,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,476037747,,,,476037747,,222456257,,,0
H2,2002,2002,2002,4,0,1,Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,22629501,,,,22629501,,9299008,,,0
H2,2002,2002,2002,4,0,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,6578,,,,6578,,2466,,,0
H2,2002,2002,2002,4,0,1,Import,558,Nicaragua,NIC,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,27566510,,,,27566510,,12690611,,,0
H2,2002,2002,2002,4,0,2,Export,558,Nicaragua,NIC,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,599400,,,,599400,,234695,,,0
H2,2002,2002,2002,4,0,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,34107326,,,,34107326,,23035036,,,0
H2,2002,2002,2002,4,0,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,13680149,,,,13680149,,7201970,,,0
H2,2002,2002,2002,4,0,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,747422,,,,747422,,273626,,,0
H2,2002,2002,2002,4,0,1,Import,598,Papua New Guinea,PNG,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,4728386,,,,4728386,,3364748,,,6
H2,2002,2002,2002,4,0,2,Export,598,Papua New Guinea,PNG,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,195966460,,,,195966460,,86018448,,,6
H2,2002,2002,2002,4,0,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,16048041,,,,16048041,,7563285,,,0
H2,2002,2002,2002,4,0,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,57188022,,,,57188022,,25823000,,,0
H2,2002,2002,2002,4,0,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,29564245,,,,29564245,,13391325,,,0
H2,2002,2002,2002,4,0,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,1340853,,,,1340853,,723522,,,0
H2,2002,2002,2002,4,0,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,26470000,,,,26470000,,14091000,,,0
H2,2002,2002,2002,4,0,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,77000,,,,77000,,46000,,,0
H2,2002,2002,2002,4,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,318496951,,,,318496951,,129105591,,,0
H2,2002,2002,2002,4,0,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,2501239,,,,2501239,,1387952,,,0
H2,2002,2002,2002,4,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,96686000,,,,96686000,,43248321,,,0
H2,2002,2002,2002,4,0,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,1520000,,,,1520000,,861334,,,0
H2,2002,2002,2002,4,0,3,Re-Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,2000,,,,2000,,28000,,,0
H2,2002,2002,2002,4,0,1,Import,690,Seychelles,SYC,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,2352130,,,,2352130,,1228827,,,6
H2,2002,2002,2002,4,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,277089676,,,,277089676,,110825131,,,0
H2,2002,2002,2002,4,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,178880840,,,,178880840,,90860669,,,0
H2,2002,2002,2002,4,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,8051601,,,,8051601,,3803009,,,0
H2,2002,2002,2002,4,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,24580,,,,24580,,13071,,,0
H2,2002,2002,2002,4,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,983383,,,,983383,,680973,,,0
H2,2002,2002,2002,4,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,1236,,,,1236,,4937,,,0
H2,2002,2002,2002,4,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,237712708,,,,237712708,,72286265,,,6
H2,2002,2002,2002,4,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,1615188,,,,1615188,,788081,,,0
H2,2002,2002,2002,4,0,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,222579060,,,,222579060,,81291922,,,0
H2,2002,2002,2002,4,0,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,25541671,,,,25541671,,12506826,,,0
H2,2002,2002,2002,4,0,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,22685065,,,,22685065,,9584101,,,6
H2,2002,2002,2002,4,0,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,21130932,,,,21130932,,14387523,,,6
H2,2002,2002,2002,4,0,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,15576680,,,,15576680,,8382984,,,0
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,106,,,,106,,653,,,6
H2,2002,2002,2002,4,0,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,2589364,,,,2589364,,1224266,,,6
H2,2002,2002,2002,4,0,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,81950656,,,,81950656,,31120421,,,0
H2,2002,2002,2002,4,0,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,18438086,,,,18438086,,7333491,,,0
H2,2002,2002,2002,4,0,2,Export,788,Tunisia,TUN,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,1066880,,,,1066880,,696772,,,0
H2,2002,2002,2002,4,0,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,259674519,,,,259674519,,103050561,,,0
H2,2002,2002,2002,4,0,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,22550,,,,22550,,14397,,,0
H2,2002,2002,2002,4,0,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,57744631,,,,57744631,,25928675,,,0
H2,2002,2002,2002,4,0,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,1168434,,,,1168434,,913565,,,0
H2,2002,2002,2002,4,0,3,Re-Export,800,Uganda,UGA,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,21305,,,,21305,,16154,,,0
H2,2002,2002,2002,4,0,1,Import,807,North Macedonia,MKD,0,World,WLD,,,,,,,,1511,Palm oil and its fractions,8,Weight in kilograms,1009692,,,,1009692,,671129,,,0
